Date,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
,A,AAP,AAPL,ACGL,ADM,ADP,AEE,ALB,AMT,APA,GOOGL,A,AAP,AAPL,ACGL,ADM,ADP,AEE,ALB,AMT,APA,GOOGL,A,AAP,AAPL,ACGL,ADM,ADP,AEE,ALB,AMT,APA,GOOGL
2017-05-23,59.8,139.15,38.72,31.45,41.55,99.37,56.51,110.91,128.86,50.04,48.5,56.12,132.01,36.23,31.6,36.63,87.83,47.91,103.59,114.35,44.6,48.53,7510600,3897500.0,79675600,1248300,6886500,1398900,2437400,592100,1331300,3001600,30908000.0
2017-05-24,58.5,131.65,38.46,31.62,42.48,99.49,56.32,111.71,128.66,49.77,48.76,56.67,124.84,36.12,31.69,36.22,88.23,47.64,103.91,114.85,44.49,48.88,4060100,5963900.0,76712000,875400,3686500,1941400,3260200,548600,1497500,2900800,22660000.0
2017-05-25,59.53,133.0,38.43,31.67,42.54,100.27,55.72,112.53,129.57,49.78,48.95,56.73,123.85,36.25,31.68,36.28,89.27,47.56,104.41,116.41,42.56,49.59,2772200,3933600.0,76942400,1035900,2037800,1832300,2165400,635900,1457100,3645500,39082000.0
2017-05-26,59.23,131.84,38.5,31.67,42.56,101.23,55.99,112.5,131.19,47.88,49.6,56.93,125.91,36.19,31.85,36.13,89.44,47.65,104.66,116.46,42.99,49.66,1534400,2250300.0,87710400,539100,1888400,1918600,1187800,601000,899200,2896400,32728000.0
2017-05-30,59.54,134.65,38.35,31.74,42.22,101.21,56.17,112.79,131.01,47.84,49.62,57.76,124.81,36.2,31.66,35.84,89.6,47.91,104.29,117.36,42.43,49.81,2576400,1543800.0,80507600,1103100,1834100,1728900,1189900,772000,2070900,3783400,30324000.0
2017-05-31,59.45,134.14,38.49,31.71,42.29,101.7,56.57,112.28,132.48,47.02,49.81,57.73,125.41,35.99,32.42,35.39,90.34,48.16,105.35,116.53,41.71,49.35,2552400,2118500.0,97804800,3046500,3390500,3173100,2086000,1136200,2548900,4216300,34482000.0
2017-06-01,60.01,134.1,38.29,32.59,41.05,103.0,56.75,113.68,131.95,46.85,49.55,58.1,128.66,36.09,32.74,35.6,91.2,48.2,105.12,117.1,42.2,49.41,2100400,1313300.0,65616400,1632300,3497100,2432200,2592100,813600,1221900,2816200,26128000.0
2017-06-02,60.8,136.98,38.4,32.7,41.95,100.12,57.03,113.4,132.43,46.75,49.43,58.18,129.32,36.62,32.93,35.94,89.11,48.51,105.8,117.69,41.92,49.81,1665500,1209200.0,111082800,1187700,2568500,8135700,1508300,605100,1368100,4254700,34710000.0
2017-06-05,60.8,137.0,38.58,32.86,42.11,101.1,57.12,113.8,132.34,46.73,49.89,57.79,127.23,36.26,32.78,35.7,89.22,48.27,105.35,116.9,41.69,50.19,1473300,1406800.0,101326800,2004900,3422100,3138600,823600,689500,1508100,3795900,27578000.0
2017-06-06,60.14,134.99,38.47,32.7,41.87,101.0,57.0,113.5,131.73,46.56,50.17,57.5,123.22,36.39,32.38,35.71,89.31,48.22,104.49,116.98,42.86,49.83,1968000,2213000.0,106499600,1044000,2485100,1992200,1091200,754600,1884100,3000400,31042000.0
2017-06-07,60.26,132.09,38.76,32.31,42.04,101.01,56.97,112.68,131.77,47.65,49.95,58.01,122.58,36.6,31.68,35.67,89.58,48.28,104.6,117.09,41.73,50.08,1617500,996300.0,84278400,1670400,2787100,2359500,1362000,1068500,1679800,7075100,27482000.0
2017-06-08,60.63,130.62,38.81,31.6,41.91,101.11,56.89,112.8,131.82,46.78,50.21,57.55,118.17,36.51,31.59,35.76,89.43,47.82,105.97,116.34,41.93,50.21,3486600,2226100.0,85003200,1697400,2325800,2613100,1367300,1440700,1995700,4618100,33758000.0
2017-06-09,60.31,125.94,38.8,30.81,41.81,100.86,56.13,114.75,130.43,47.24,50.27,56.65,120.46,35.1,30.93,35.77,88.84,47.77,107.01,115.72,43.12,48.51,2352300,1679200.0,259530800,10839900,2306700,4274000,1169300,1131500,1607200,3818200,72958000.0
2017-06-12,59.14,128.11,36.44,31.1,42.07,100.37,56.01,115.22,128.97,48.82,47.94,56.44,122.89,34.26,31.15,36.12,90.11,48.01,103.11,114.75,43.19,48.09,2579600,1466200.0,289229200,3923700,3481400,2029600,1463800,1804700,2057900,3055200,84042000.0
2017-06-13,59.07,130.95,36.79,31.15,42.43,101.61,56.01,112.33,129.25,48.41,48.6,56.71,123.53,34.53,31.3,36.06,90.41,48.14,104.78,115.64,43.91,48.53,1527000,896100.0,136661600,3034500,1930400,2358300,1024800,1111600,1311700,2243400,40108000.0
2017-06-14,59.54,131.93,36.88,31.33,42.43,102.19,56.67,112.61,131.34,48.78,48.78,56.81,122.55,34.2,31.42,35.79,89.86,48.25,101.62,115.92,42.57,48.4,1202800,880900.0,126124800,1571100,2410700,2679100,755500,1710400,1274700,3793500,30110000.0
2017-06-15,59.22,130.53,35.83,31.33,41.98,100.88,56.41,107.96,129.52,47.47,47.4,56.65,123.08,33.99,31.44,36.06,90.67,48.31,98.63,116.82,42.64,48.01,1091800,1220600.0,128661600,1405800,3278500,1618900,1909100,2579100,1247400,4673400,48552000.0
2017-06-16,59.37,130.47,35.94,31.43,42.26,101.65,56.51,106.2,131.14,48.05,47.9,56.93,122.15,33.52,31.48,36.23,91.84,48.82,100.53,117.78,44.19,47.93,2157500,1725200.0,201444400,2637300,5352900,3572700,1802200,1704100,1823800,6182700,51184000.0
2017-06-19,59.58,130.3,35.92,31.56,42.4,103.73,57.14,108.5,132.29,49.54,48.48,57.93,121.63,34.48,31.57,36.12,92.39,48.57,100.75,118.12,44.44,48.76,2383700,1069500.0,130165600,1733700,2857100,2019700,811200,1114700,1445900,2977700,29376000.0
2017-06-20,60.55,128.28,36.72,31.61,42.39,102.52,56.84,107.85,132.18,48.96,48.77,57.72,115.98,34.16,31.51,35.31,90.95,48.83,100.2,117.11,42.57,48.45,1821700,2233700.0,99600400,1634400,2756900,3590300,1087200,804900,1360900,5356700,25946000.0
2017-06-21,60.31,124.26,36.38,31.61,41.41,103.74,57.07,107.57,131.19,47.35,48.54,57.2,112.77,34.37,31.44,35.11,90.96,48.3,98.76,116.59,40.73,48.93,2247900,2492900.0,85063200,1554300,2560400,3087800,1136900,1274100,1641900,5130300,23232000.0
2017-06-22,59.94,120.21,36.44,31.43,41.25,102.69,56.41,106.47,131.0,45.87,48.84,57.99,113.33,34.31,31.01,34.92,90.44,48.13,97.84,116.82,40.71,48.83,3473200,2118400.0,76425200,979500,2543900,2326400,840600,1180000,1272900,2693300,20190000.0
2017-06-23,60.59,120.75,36.28,31.1,41.08,101.81,56.27,105.31,130.98,45.72,48.78,57.18,112.43,34.46,30.98,35.03,90.0,47.84,97.51,117.72,41.11,49.3,2879800,2289600.0,141757600,5206200,3692900,2835400,973300,3099700,1694000,10019500,31280000.0
2017-06-26,59.79,120.06,36.79,30.95,41.27,101.66,55.72,105.11,132.2,46.33,49.5,56.68,114.35,34.35,30.97,35.15,90.71,48.26,97.67,118.24,41.22,48.6,1535500,1544400.0,102769600,1354500,1856900,2412600,1393000,1826300,1286100,2490800,30358000.0
2017-06-27,59.13,121.39,36.25,30.96,41.36,101.84,56.19,105.39,134.6,46.34,48.08,56.33,114.51,33.86,30.99,34.9,90.08,47.8,97.16,121.18,41.22,47.4,1060300,1652600.0,99047600,1197600,1884700,2882200,2075600,1313000,4168800,2116900,48872000.0
2017-06-28,59.27,119.75,36.12,31.17,41.25,101.8,56.11,105.13,135.65,46.33,47.53,56.83,109.58,34.36,31.45,35.02,91.12,47.32,99.44,120.09,42.05,48.05,1191500,2106100.0,88329600,1495800,2230200,2934100,1082800,1201500,2121600,2562300,54912000.0
2017-06-29,59.35,116.25,36.18,31.52,41.14,102.4,54.9,107.18,133.33,47.4,47.57,56.38,108.96,33.85,31.39,34.58,90.04,46.78,97.34,118.56,42.33,46.89,1356800,2184100.0,125997600,1898100,3514700,3799800,1567900,985700,1998700,3551000,64134000.0
2017-06-30,59.0,116.45,36.11,31.41,40.88,102.19,54.73,105.22,132.93,47.6,47.2,56.87,109.47,33.93,31.1,35.22,90.93,46.76,98.15,118.11,42.76,46.48,1593800,994900.0,92096400,1580700,3158500,2958600,1944800,807200,2480300,2817400,45754000.0
2017-07-03,59.59,117.45,36.22,31.26,41.48,101.98,54.85,106.34,132.62,48.18,46.66,56.7,111.18,33.81,31.56,35.29,90.89,46.3,98.61,117.3,44.01,45.97,1489600,914800.0,57111200,811200,1438600,1591100,800000,555400,1252800,1277800,33896000.0
2017-07-05,59.19,110.13,35.92,31.58,41.35,102.81,54.12,106.0,131.27,48.98,46.21,57.31,98.78,33.95,31.74,35.58,92.36,46.06,100.46,118.05,42.51,46.61,1639000,7348700.0,86278400,1250100,3301800,2836700,1475500,1356400,1707700,2251300,41882000.0
2017-07-06,59.46,104.48,35.76,31.54,41.7,103.76,53.7,107.86,131.56,47.65,46.25,56.78,96.86,33.63,31.4,34.98,91.8,45.97,100.49,117.42,40.83,46.38,2249500,2718300.0,96515200,1246500,2725000,2724700,1082600,1173700,1249200,3540100,40298000.0
2017-07-07,59.53,102.7,35.72,31.43,41.26,103.75,53.77,108.32,132.08,45.53,46.55,57.18,95.7,33.97,31.74,35.1,93.31,46.3,102.29,118.85,40.24,47.04,965400,2118500.0,76806800,1162800,2365900,2774100,1156400,1567300,1254200,4343400,33266000.0
2017-07-10,59.48,101.94,36.03,31.7,41.24,105.0,54.19,110.21,133.64,46.09,47.1,57.4,94.99,34.17,31.82,34.74,91.99,46.14,103.55,117.12,42.03,47.55,1146000,1909300.0,84362400,1476900,3020500,5423000,1679700,1443600,1272100,5679500,29030000.0
2017-07-11,59.99,101.15,36.18,31.9,40.68,103.23,54.01,111.68,131.18,47.11,47.53,57.34,94.13,34.29,31.93,34.29,90.38,46.02,105.04,116.87,42.11,47.68,2976000,1432900.0,79127200,1396200,3443600,5087700,862100,1321700,1112600,3348400,29224000.0
2017-07-12,60.33,101.03,36.47,32.05,40.49,102.8,54.3,113.5,131.8,47.99,48.04,58.23,94.78,34.33,32.06,34.81,90.96,46.53,108.38,119.51,42.45,48.38,1439400,1997100.0,99538000,1191600,2771200,3085500,1144700,2115100,1135400,3218800,32042000.0
2017-07-13,61.25,100.69,36.38,32.12,41.07,102.49,54.37,116.6,133.88,47.46,48.54,58.67,96.92,34.81,32.1,35.22,90.19,46.26,109.44,119.74,43.03,48.44,2059600,2222300.0,100797600,1191900,2318700,4710200,1431100,2336800,955500,2615800,30492000.0
2017-07-14,61.28,103.66,36.99,31.98,41.49,101.61,54.48,118.37,134.93,48.42,48.7,58.99,95.81,35.11,32.05,35.31,89.94,46.55,109.34,121.44,43.32,48.85,1285500,1205400.0,80528400,1117800,1541600,2837400,720500,1723100,1202400,2305300,21592000.0
2017-07-17,61.6,101.81,37.21,32.06,41.46,101.38,54.47,117.66,136.07,48.38,48.82,59.02,95.53,35.23,32.18,35.41,90.25,46.95,108.68,120.86,43.43,48.8,1332700,1646800.0,95174000,1101900,1819600,3149500,2809200,863700,1458900,3011000,33210000.0
2017-07-18,61.43,101.78,37.3,32.16,41.46,100.94,54.94,116.82,135.32,49.18,48.67,58.69,94.17,35.36,32.26,35.05,89.91,47.35,109.49,121.56,42.58,49.35,1520100,2218300.0,71475200,1069200,1947900,2377700,2213400,688900,2272400,2321400,28266000.0
2017-07-19,61.32,100.47,37.62,32.26,41.25,101.5,55.43,117.97,135.6,47.43,49.5,58.85,94.71,35.58,32.48,35.14,91.19,47.6,110.82,120.88,44.71,49.64,1512200,1413700.0,83692000,760800,3574500,3678500,1134300,1215400,2758000,6096900,28242000.0
2017-07-20,61.45,100.7,37.88,32.56,41.26,102.93,55.86,119.0,135.68,50.36,49.85,58.47,96.93,35.42,32.66,35.26,91.71,48.01,109.66,121.61,44.26,49.61,2009400,1714500.0,68974800,969000,2521300,3110900,1198300,928700,2082100,3460400,28368000.0
2017-07-21,60.83,103.37,37.5,32.67,41.38,102.68,56.09,117.99,135.99,49.29,49.45,58.84,98.84,35.4,32.83,35.12,92.81,48.35,110.06,122.2,43.41,49.69,1283200,1216400.0,105010400,718500,2717000,3722200,1243900,1017200,1542700,3347600,29266000.0
2017-07-24,61.38,105.11,37.65,32.89,41.27,104.34,56.52,118.53,136.97,48.54,49.71,58.97,96.87,35.83,32.83,35.22,91.89,47.83,110.3,122.35,43.01,49.92,973800,1413700.0,85972800,1942200,3581100,5402200,1231400,1596600,1367500,2620100,79690000.0
2017-07-25,61.57,103.59,37.95,33.02,41.55,103.69,55.97,119.5,137.72,48.87,48.53,58.05,98.86,35.98,33.04,35.71,91.57,47.72,110.49,121.95,43.82,48.45,1692000,1249100.0,75415600,2441700,3078700,3231300,912900,1128000,1205300,3558900,118672000.0
2017-07-26,60.58,105.73,38.34,33.16,42.06,103.56,55.77,119.16,136.32,49.21,48.64,57.26,100.18,36.15,33.01,35.5,94.05,48.19,109.0,123.07,43.82,48.27,2520700,1700200.0,63124000,1639200,2376600,5618300,706400,870700,1338000,2063200,44432000.0
2017-07-27,59.82,108.05,38.44,33.05,41.7,103.5,56.19,117.81,139.12,48.84,48.46,57.44,103.6,35.47,31.54,35.56,102.62,48.13,108.23,120.38,45.04,47.63,1945000,2247300.0,129905200,3529500,2978100,29837600,1092200,955900,2933600,3714600,74358000.0
2017-07-28,59.91,109.9,37.47,31.48,41.75,115.25,56.35,116.36,135.17,50.15,47.4,57.61,103.48,35.22,31.97,35.56,104.17,48.03,108.35,123.49,44.85,47.92,1236400,1033100.0,68854800,1465800,3125500,7880400,715900,1388000,1972600,3982700,36276000.0
2017-07-31,60.32,111.61,37.47,31.99,41.93,118.0,56.16,116.8,138.67,50.0,48.0,57.33,105.17,35.04,32.42,35.9,105.53,47.98,107.7,121.69,44.37,47.28,1038700,1977700.0,79383600,1212900,9333600,8186000,1185800,925200,2386700,2085500,45670000.0
2017-08-01,60.04,112.0,37.28,32.46,42.98,118.79,56.2,116.06,136.23,49.44,47.39,57.47,107.08,35.35,32.53,36.86,103.64,48.35,109.21,121.37,43.64,47.33,1323600,1513100.0,141474400,973200,6339200,5612300,1278900,916200,2375000,2843300,28052000.0
2017-08-02,60.0,113.68,39.82,32.57,43.1,115.65,56.36,117.5,136.08,48.18,47.42,57.72,107.49,37.02,32.63,36.17,102.28,48.52,111.09,123.16,42.96,47.38,1121500,1775200.0,279747200,885600,4236300,9973100,904400,1527100,2409000,4465600,40788000.0
2017-08-03,60.15,114.27,39.26,32.69,42.57,113.69,56.55,119.79,138.06,47.2,47.46,57.89,103.78,36.65,32.57,36.28,99.19,48.75,110.49,122.43,39.51,47.01,982900,1812700.0,108389200,1155000,3389200,9003400,1611200,1321400,1661900,11184000,22478000.0
2017-08-04,60.52,111.13,39.02,32.7,42.64,113.5,57.0,118.97,137.5,44.21,47.2,57.66,104.23,36.84,32.68,36.25,98.85,49.18,111.23,122.8,40.55,47.29,778800,944000.0,82239600,1122000,2595100,8109400,1307000,1077200,927900,7043100,25092000.0
2017-08-07,60.16,110.86,39.26,32.78,42.65,111.5,57.57,120.62,137.38,44.71,47.38,58.36,102.8,37.41,32.42,36.12,99.55,49.55,114.47,123.25,39.81,47.29,975700,1435300.0,87481200,1145100,3246200,4012800,2400700,3815400,976600,3904900,28916000.0
2017-08-08,60.67,109.51,39.65,32.37,42.44,112.2,57.85,119.13,137.49,44.36,47.21,57.66,102.71,37.71,32.42,35.95,96.3,49.97,107.33,121.96,39.57,47.21,1162300,863600.0,144823600,727500,3065200,9711200,1657800,5311600,1333500,3448700,30102000.0
2017-08-09,60.07,109.24,39.81,32.31,42.29,108.84,58.57,114.66,136.37,44.56,46.92,57.22,102.51,37.94,32.31,36.17,97.32,49.67,105.24,123.05,39.08,47.0,1965000,938000.0,104526000,1176300,2316600,8389700,1881400,2603600,1319300,3321900,28018000.0
2017-08-10,59.35,108.44,39.97,32.26,42.34,108.8,58.1,112.5,137.3,43.52,46.75,56.16,99.65,36.74,32.18,35.85,96.64,50.07,103.18,122.14,38.21,46.18,2471500,1844500.0,163217200,987900,3733700,4881500,1401600,2603500,1032700,3803900,54148000.0
2017-08-11,58.7,106.09,39.15,32.17,41.78,108.77,58.45,110.0,137.19,42.24,46.19,56.89,100.78,37.25,32.05,35.12,96.56,49.56,101.71,122.01,38.01,46.5,1511600,1902800.0,105028400,792600,3784100,4639200,1106400,2137700,870800,2506000,32334000.0
2017-08-14,59.8,107.88,39.83,32.44,41.38,109.34,58.13,110.14,137.4,42.41,46.95,57.17,102.64,37.81,32.22,35.71,97.35,49.99,103.07,124.94,37.28,46.95,2409800,2130200.0,88490800,1134900,2967700,10771800,896900,1620100,1648500,3604700,23012000.0
2017-08-15,59.7,91.99,40.17,32.19,41.68,110.02,58.23,111.0,139.66,41.39,47.05,56.94,81.76,38.22,32.31,36.07,99.02,50.32,104.05,124.69,37.25,46.9,2933300,19749500.0,117862000,1095300,4097900,5796200,1178100,1179300,1386100,4038600,22130000.0
2017-08-16,62.15,86.56,40.49,32.31,42.21,111.82,58.81,112.0,140.0,41.68,47.06,59.58,85.92,38.07,32.22,36.15,98.6,50.58,105.48,125.94,36.44,47.21,6892000,6530800.0,110686400,958800,2589900,2519000,1088900,1289000,1334600,3313700,26906000.0
2017-08-17,62.0,90.75,40.13,32.21,42.07,110.69,59.12,113.94,141.03,40.72,47.15,58.36,87.18,37.34,32.13,35.74,92.9,50.38,104.26,124.66,35.77,46.38,3501600,4675100.0,111762400,1131300,2412400,12980900,1366100,1046000,956300,2728600,33914000.0
2017-08-18,60.76,92.84,39.47,32.0,41.66,104.2,58.81,112.04,139.44,39.86,46.35,58.73,87.56,37.25,32.06,35.4,92.66,50.64,104.71,124.97,36.15,46.31,2357900,3073800.0,109712400,1021200,2283200,5300900,1759000,872700,1114300,3046500,26748000.0
2017-08-21,61.09,93.93,39.38,32.06,41.28,104.52,59.31,112.65,140.19,40.15,46.29,59.2,89.38,37.18,32.14,35.65,91.31,50.68,105.54,126.11,35.44,46.04,1486100,1968900.0,105474000,959400,2617100,4317200,1293900,686000,1545900,4071400,26024000.0
2017-08-22,61.87,95.23,39.56,32.18,41.54,104.87,59.23,113.89,141.28,39.62,46.35,60.37,89.95,37.79,32.34,35.78,92.05,51.24,107.71,126.84,35.77,47.02,1666400,2075200.0,86418400,1647900,2857200,2975000,1736500,974200,1030300,3008100,35502000.0
2017-08-23,62.72,95.29,39.77,32.3,41.63,103.43,59.87,115.57,141.99,39.76,46.85,60.19,87.83,37.84,32.33,35.83,91.82,51.53,107.31,127.51,36.09,47.13,1445700,1775600.0,77596400,892800,1865800,13192900,999500,609300,921600,3809000,22690000.0
2017-08-24,62.87,94.18,40.11,32.4,41.75,103.6,60.2,115.63,143.05,40.05,47.19,60.1,87.41,37.67,32.23,35.23,92.82,51.54,106.82,128.36,35.9,46.84,1584500,1407800.0,79275600,2123100,2746100,3041400,738300,948100,1579000,1886500,25892000.0
2017-08-25,63.06,93.49,39.91,32.26,41.38,104.87,60.48,115.13,144.72,40.19,46.96,60.31,89.95,37.81,32.47,35.81,92.82,51.63,106.9,128.75,35.92,46.53,1352800,1633200.0,101920400,1344900,2216600,3448700,1089100,605600,1254000,2399400,23746000.0
2017-08-28,63.1,95.94,40.03,32.38,41.75,104.88,60.56,115.93,144.29,39.99,46.59,60.85,88.88,38.19,32.12,35.83,92.97,51.8,107.35,130.13,35.29,46.41,1290400,1108300.0,103864000,2432700,2466800,1656300,588400,594800,1577300,3888700,20988000.0
2017-08-29,63.04,93.9,40.03,32.06,41.79,103.99,60.65,114.8,145.09,38.84,46.0,60.88,89.31,38.53,32.13,35.8,93.29,51.68,106.45,130.23,34.86,46.79,1206600,1749400.0,118067600,1430700,2379300,2553900,842700,627300,1178500,3111000,23172000.0
2017-08-30,63.4,95.12,40.95,31.98,41.66,105.28,60.34,114.55,145.65,38.71,46.78,61.27,90.9,38.63,32.22,35.9,94.01,51.57,107.11,131.68,34.41,47.18,1072500,1441200.0,109078400,1495800,2160300,8831000,712200,717600,1753000,4721300,22406000.0
2017-08-31,64.0,97.29,40.91,32.22,41.71,106.49,60.3,116.22,147.38,38.37,47.31,62.06,91.92,38.79,32.45,35.44,94.49,51.31,108.12,132.16,34.83,47.76,1930100,1913400.0,107140400,2064900,4198500,2100300,2029100,909200,2293200,4989500,33866000.0
2017-09-01,64.9,98.31,41.2,32.5,41.37,106.53,60.17,117.06,148.33,39.0,47.87,61.73,92.07,38.8,32.55,36.2,95.27,51.14,110.33,130.12,35.4,47.6,1224600,1095600.0,66364400,2064000,3007000,2195100,1177900,909300,1765800,2955900,20858000.0
2017-09-05,64.02,97.71,40.94,32.43,42.29,106.64,59.84,119.0,145.97,39.74,47.34,61.64,90.82,38.33,31.71,35.97,94.45,51.2,108.5,131.17,35.35,47.07,910200,1191700.0,117874000,4359600,3014400,5385700,1174800,1177800,1559300,2889500,29148000.0
2017-09-06,64.56,96.92,40.68,31.62,42.0,107.05,59.97,116.95,147.0,39.71,47.19,62.05,89.77,38.29,31.58,36.37,95.89,50.86,110.36,130.39,35.99,47.1,974500,1893200.0,86606800,3152100,3675100,5174100,1458300,1263000,1380700,2902000,27830000.0
2017-09-07,64.85,96.0,40.52,31.64,42.47,108.41,59.52,118.75,146.31,40.03,47.21,62.46,87.82,38.14,30.51,36.53,97.17,51.21,109.83,131.21,36.53,47.49,1075800,2863200.0,87714000,3401100,3525300,3920500,1361500,891800,1757400,4129400,22332000.0
2017-09-08,65.15,93.59,40.22,30.39,42.52,108.77,59.94,118.08,146.8,40.31,47.49,62.34,88.29,37.52,31.44,36.34,96.72,51.39,110.0,129.42,35.24,47.07,1587700,1823800.0,114446000,5880300,2387300,3124200,920200,688600,2240600,3725900,19998000.0
2017-09-11,65.5,94.0,40.12,31.93,42.61,108.83,60.12,120.12,146.42,39.43,47.36,63.39,88.63,38.2,32.3,36.7,95.91,52.09,115.18,130.49,35.66,47.16,1770000,1249900.0,126323200,2603400,2208200,5674600,1194800,1724200,2202000,2560600,26748000.0
2017-09-12,66.27,92.31,40.65,32.39,43.0,107.05,60.28,124.5,146.14,40.02,47.35,63.42,91.32,38.05,32.56,37.06,96.28,51.22,115.92,129.28,36.34,47.33,1081900,2286800.0,286856000,1589400,3019500,3076200,1794600,1402000,2058700,2391800,25696000.0
2017-09-13,65.91,97.07,39.97,32.55,43.2,107.88,59.3,124.66,144.93,40.73,47.28,62.75,93.99,37.76,32.66,37.13,95.64,50.73,116.81,128.27,37.97,47.52,2042600,2080200.0,179629600,1498200,2242300,1905500,2736300,1284400,2087600,4401100,21908000.0
2017-09-14,65.31,100.09,39.75,32.65,43.26,106.64,58.81,125.28,142.82,42.02,47.3,62.98,93.91,37.44,32.16,37.27,95.27,51.31,117.48,127.51,37.86,47.01,1481000,1322700.0,95042800,1483500,2917500,1924500,1650300,1220500,2778900,4117600,28548000.0
2017-09-15,65.68,99.77,39.62,32.18,43.27,106.89,59.85,126.3,143.06,42.21,47.0,63.25,93.43,37.81,32.14,37.6,95.27,51.53,118.68,129.44,38.13,46.76,2296000,2586900.0,196458400,3145500,5604300,3116700,2251600,1617800,3210600,3101600,39886000.0
2017-09-18,66.09,99.66,40.03,32.24,43.85,106.83,59.85,128.5,145.02,42.33,46.75,63.36,92.56,37.53,32.29,37.82,95.06,51.04,122.16,129.23,37.93,46.49,1562000,2072100.0,113077600,1302900,3219200,3541700,1030500,1694500,1531000,2550100,29474000.0
2017-09-19,66.25,99.0,39.88,32.3,44.11,106.95,59.35,131.5,144.78,42.3,46.67,63.45,89.06,37.54,32.13,37.64,95.89,51.04,125.55,125.84,37.44,46.84,1238000,3099100.0,83242400,1293300,2759200,1799600,1607900,1990900,5507600,1865600,24854000.0
2017-09-20,66.31,94.5,39.47,32.06,43.88,107.63,59.33,135.29,141.16,41.84,46.89,63.37,88.96,36.91,32.21,37.16,95.31,50.6,126.88,125.33,38.61,47.38,1186000,1454400.0,211805600,1146900,2805700,2471900,1412100,2917300,2876800,3033300,40080000.0
2017-09-21,65.88,94.75,38.95,32.06,43.33,107.08,58.82,136.5,140.53,43.06,47.41,63.21,88.01,36.28,32.7,37.13,95.27,50.66,125.77,124.43,38.88,47.38,874800,1597300.0,150046800,1090200,2301300,1509600,766100,2017900,1958400,2566800,27414000.0
2017-09-22,65.85,93.9,37.88,32.54,43.34,106.43,59.04,134.4,138.21,43.21,47.14,63.07,89.81,35.92,32.7,37.21,96.5,50.41,125.21,122.99,39.07,47.16,1296200,1784100.0,186581600,936900,1576700,1804400,1123600,1324200,3140700,1920900,21496000.0
2017-09-25,65.8,95.83,37.5,32.65,43.47,107.91,58.58,132.28,137.81,43.87,46.97,62.07,92.02,35.61,32.68,37.37,97.09,51.16,120.18,122.64,40.41,46.71,1841800,2681300.0,177549200,1093200,2051000,5069500,2353500,2642500,1936200,4220300,37468000.0
2017-09-26,64.65,97.99,37.94,32.7,43.62,109.15,59.25,129.0,137.4,44.71,46.83,61.47,91.69,36.22,32.71,37.33,96.59,50.95,119.74,121.77,41.22,46.87,1615200,1175500.0,146640000,1042500,2222300,1540200,1367000,1422100,2752300,4365500,33454000.0
2017-09-27,64.27,98.2,38.45,32.86,43.51,108.53,58.66,129.16,136.02,46.15,47.14,61.74,93.32,36.48,32.91,36.92,97.82,49.9,121.23,120.27,41.48,47.99,1272500,1254000.0,102016800,1720800,3266900,3848800,2112400,1235600,2646600,2356200,46692000.0
2017-09-28,64.25,99.26,38.47,32.96,42.36,109.13,57.76,130.57,134.29,46.38,47.81,61.35,93.48,36.25,32.99,36.67,97.26,50.28,123.37,122.09,41.07,48.24,1126200,1132800.0,88022000,1047300,3006800,1939400,1855600,1299900,1988600,3362200,28018000.0
2017-09-29,64.0,99.7,38.3,33.04,42.54,109.11,58.16,132.8,135.72,45.5,48.3,61.56,93.2,36.45,32.83,36.46,97.53,49.83,127.09,122.61,41.07,48.69,1672800,1878200.0,105199200,2340600,2359000,1226300,1838800,2103600,1705800,2051400,40622000.0
2017-10-02,64.29,99.58,38.56,32.91,42.52,109.22,58.14,136.25,137.03,45.15,48.78,62.33,93.35,36.38,33.33,36.56,97.53,50.3,127.38,121.87,41.0,48.37,1693900,1517300.0,74795200,1703700,2410500,3536200,1383000,1180300,1513400,2234900,30782000.0
2017-10-03,65.06,99.46,38.5,33.31,42.67,109.66,58.35,137.22,136.0,45.75,48.38,62.6,92.99,36.54,33.36,36.64,98.77,49.91,128.13,122.59,40.75,48.6,1216400,935000.0,64921200,1354200,2271400,1843500,1154700,889400,1885800,1637400,21666000.0
2017-10-04,65.15,95.04,38.41,33.32,42.77,110.65,57.98,137.9,136.9,45.46,48.59,63.25,89.19,36.3,33.23,36.91,99.39,50.44,128.87,124.54,40.48,48.34,745600,2780300.0,80655200,1435200,2202900,1906300,1189500,1113100,1827000,4591300,21156000.0
2017-10-05,65.85,94.77,38.54,33.16,43.07,111.92,58.54,138.68,139.12,45.19,48.64,63.13,88.62,36.75,33.43,37.18,101.32,50.69,130.22,124.91,41.09,49.26,1974100,2050800.0,85135200,858000,2165100,1908900,1447600,820000,1965400,2118500,35618000.0
2017-10-06,65.68,94.14,38.74,33.44,43.24,113.51,58.55,135.69,138.51,45.25,49.0,63.76,88.59,36.73,33.31,36.88,101.24,50.64,127.91,124.79,40.51,49.68,1405100,1316800.0,69630400,1471500,2184200,1674500,1178700,1988400,1377200,2548400,31060000.0
