Date,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
,A,ABBV,ABT,ALGN,AMGN,BAX,BDX,BIIB,BMY,CI,CNC,CVS,DGX,DXCM,GILD,HCA,HSIC,HUM,IDXX,IQV,ISRG,JNJ,LLY,MCK,MDT,MRK,MTD,PFE,PKI,REGN,RMD,STE,SYK,TFX,TMO,UNH,VRTX,WBA,XRAY,ZBH,A,ABBV,ABT,ALGN,AMGN,BAX,BDX,BIIB,BMY,CI,CNC,CVS,DGX,DXCM,GILD,HCA,HSIC,HUM,IDXX,IQV,ISRG,JNJ,LLY,MCK,MDT,MRK,MTD,PFE,PKI,REGN,RMD,STE,SYK,TFX,TMO,UNH,VRTX,WBA,XRAY,ZBH
2000-02-15,50.04,71.07848214285714,9.3,108.75364190886256,48.34,10.25,17.14,38.79,25.69,23.19,25.643522493933173,14.0,6.59,26.75990484620491,1.52,100.4654716358839,2.67,6.86,4.53,123.26110932475885,75.23147818499127,22.09,31.2,15.48,30.81,26.62,38.19,15.32,25.92,15.0,6.04,8.06,13.54,20.46,13.66,6.06,26.41,18.48,7.17,80.24488994864271,2017594,7727692.546583851,8322550,816232.9207032651,8358400,5548038,830763,1440600,4936135,3453000,2903558.1295501213,4554000,570000,2787565.479088294,52416000,2627121.4379947227,1664640,753600,1932800,1076188.7459807075,4043630.4799301918,9863400,2989400,1196700,4631000,6683201,87900,8255666,1517400,245800,536000,405200,1340000,80200,400600,16885600,434600,1606600,1576200,1579541.53595011
2000-02-16,49.5,71.07848214285714,9.18,108.75364190886256,51.92,10.03,17.48,40.62,26.31,23.04,25.643522493933173,13.8,6.65,26.75990484620491,1.53,100.4654716358839,2.56,6.69,5.06,123.26110932475885,75.23147818499127,22.12,31.23,16.62,30.01,26.57,38.38,14.58,26.62,15.25,6.03,8.01,13.61,20.6,13.5,6.26,27.0,17.86,7.31,80.24488994864271,1801742,7727692.546583851,5104022,816232.9207032651,11654800,4143355,916760,4291200,4526691,3711900,2903558.1295501213,5016200,1315200,2787565.479088294,65075200,2627121.4379947227,1599360,535300,1170000,1076188.7459807075,4043630.4799301918,9247200,3292800,1167600,4768700,5383995,44700,10407091,1090600,152200,235200,277300,938800,123900,207400,16412800,441600,1423500,1548600,1579541.53595011
2000-02-17,59.28,71.07848214285714,9.07,108.75364190886256,54.06,10.0,17.95,43.88,26.28,23.24,25.643522493933173,13.6,6.68,26.75990484620491,1.78,100.4654716358839,2.62,6.46,5.16,123.26110932475885,75.23147818499127,21.95,30.69,16.62,31.57,25.66,37.94,14.69,30.22,18.12,6.06,7.83,13.73,20.42,13.09,6.41,33.0,17.78,7.2,80.24488994864271,944908,7727692.546583851,9944512,816232.9207032651,14842800,4079288,909278,5101800,4479621,2412300,2903558.1295501213,4763000,857600,2787565.479088294,72723200,2627121.4379947227,2088960,417200,1514000,1076188.7459807075,4043630.4799301918,5774400,3290500,1381000,5653400,7269871,83100,8953835,2996200,595100,860000,197600,695200,131800,301600,12419200,1690600,1777700,953100,1579541.53595011
2000-02-18,57.29,71.07848214285714,8.64,108.75364190886256,52.99,9.69,20.85,43.96,24.73,22.51,25.643522493933173,13.2,6.53,26.75990484620491,1.84,100.4654716358839,2.55,6.4,4.97,123.26110932475885,75.23147818499127,21.46,29.83,16.57,32.34,25.15,36.5,14.69,26.99,21.75,6.1,7.83,12.86,20.37,12.89,5.9,30.75,17.01,7.2,80.24488994864271,4060072,7727692.546583851,9892830,816232.9207032651,14959700,4263388,4466950,5254500,6121497,2943600,2903558.1295501213,3720200,187200,2787565.479088294,75715200,2627121.4379947227,985320,357400,1434800,1076188.7459807075,4043630.4799301918,8246200,3684000,985800,5579200,6934721,54800,10871061,2592800,762300,677600,176000,1100400,216900,427300,15170400,1381800,2071400,1114200,1579541.53595011
2000-02-22,55.92,71.07848214285714,8.84,108.75364190886256,50.16,9.88,19.83,41.62,24.81,22.17,25.643522493933173,13.58,6.66,26.75990484620491,1.79,100.4654716358839,2.65,6.4,5.09,123.26110932475885,75.23147818499127,21.79,30.34,16.41,33.35,26.57,36.25,14.47,27.78,20.88,6.33,7.73,12.35,20.19,13.55,6.0,28.53,17.05,7.28,80.24488994864271,2227993,7727692.546583851,8656254,816232.9207032651,8657100,5436473,2026835,2592900,5817434,2627400,2903558.1295501213,3887000,204400,2787565.479088294,44249600,2627121.4379947227,3742890,517200,845200,1076188.7459807075,4043630.4799301918,7307400,2716500,762000,4152000,9640971,80400,9207006,1860200,421300,747200,355000,1404400,155900,381100,5828800,980200,1944300,656100,1579541.53595011
2000-02-23,60.5,71.07848214285714,8.51,108.75364190886256,53.08,9.83,20.47,46.31,24.81,21.93,25.643522493933173,13.82,6.71,26.75990484620491,1.81,100.4654716358839,2.87,6.46,5.75,123.26110932475885,75.23147818499127,21.1,30.75,15.89,32.89,25.61,36.94,14.69,27.26,36.62,6.36,7.69,11.99,19.93,13.45,5.84,30.17,17.37,7.4,80.24488994864271,1690042,7727692.546583851,8071492,816232.9207032651,9098600,3290603,2699645,1815300,4156436,3460800,2903558.1295501213,5866800,886400,2787565.479088294,25321600,2627121.4379947227,3488400,628800,1756800,1076188.7459807075,4043630.4799301918,8293200,2489800,840300,3148900,8099468,108000,9581071,509200,4523500,1535200,242400,2214400,235300,279900,9806400,852000,2285400,765300,1579541.53595011
2000-02-24,65.24,71.07848214285714,8.41,108.75364190886256,53.92,9.56,21.83,46.25,23.95,21.34,25.643522493933173,13.16,6.63,26.75990484620491,1.75,100.4654716358839,2.93,6.23,6.08,123.26110932475885,75.23147818499127,20.44,29.86,16.2,33.57,25.15,36.81,14.28,25.87,36.75,7.32,7.59,12.27,19.35,13.19,5.37,30.19,16.92,7.26,80.24488994864271,2956351,7727692.546583851,7740684,816232.9207032651,9630100,4404040,2528573,2410800,6051207,2919300,2903558.1295501213,6994800,372400,2787565.479088294,22582400,2627121.4379947227,2262870,467600,1912400,1076188.7459807075,4043630.4799301918,18512800,2612700,1044700,6309100,9502006,67600,9788076,922600,2311400,1708800,187700,4165200,135400,366700,13012000,1287800,2963300,1198500,1579541.53595011
2000-02-25,66.08,71.07848214285714,8.49,108.75364190886256,54.66,9.39,23.28,45.81,23.44,21.05,25.643522493933173,13.07,6.62,26.75990484620491,1.73,100.4654716358839,2.93,6.01,7.05,123.26110932475885,75.23147818499127,19.95,28.9,16.05,32.17,24.42,37.0,13.98,25.01,45.88,7.26,7.5,12.27,19.53,12.78,5.23,30.5,16.96,7.35,80.24488994864271,2048210,7727692.546583851,9544869,816232.9207032651,8556500,4953395,3804800,1927800,5300191,2472600,2903558.1295501213,4431400,910400,2787565.479088294,35862400,2627121.4379947227,1056720,457300,7387600,1076188.7459807075,4043630.4799301918,13221400,2554400,846300,3017400,8070962,141900,8700770,1125400,2159500,2537600,187100,832800,107800,328400,9658400,1485400,3820600,879900,1579541.53595011
2000-02-28,61.72,71.07848214285714,8.77,108.75364190886256,50.85,9.51,21.15,44.5,23.31,21.6,25.643522493933173,12.76,6.45,26.75990484620491,1.7,100.4654716358839,3.26,6.01,7.14,123.26110932475885,75.23147818499127,20.16,29.32,16.1,32.55,24.98,38.69,13.9,23.96,45.12,7.89,7.36,11.8,19.48,12.84,5.25,31.0,17.17,7.25,80.24488994864271,1675363,7727692.546583851,9246362,816232.9207032651,13264800,3014085,2109758,4113900,5603413,3040800,2903558.1295501213,3982400,228000,2787565.479088294,28585600,2627121.4379947227,2637210,496300,4328400,1076188.7459807075,4043630.4799301918,13537800,3832900,881000,5692500,8895634,134800,8546148,1547200,825100,1039200,171700,2124000,119000,251900,8533600,793800,2129900,849600,1579541.53595011
2000-02-29,63.48,71.07848214285714,8.74,108.75364190886256,50.67,9.45,21.15,46.96,23.7,21.58,25.643522493933173,12.45,6.49,26.75990484620491,1.83,100.4654716358839,3.68,6.18,7.39,123.26110932475885,75.23147818499127,19.95,30.3,16.15,32.84,24.98,38.62,13.88,25.65,56.5,7.96,7.22,11.9,20.29,12.84,5.22,36.31,16.76,7.38,80.24488994864271,958049,7727692.546583851,8257948,816232.9207032651,8593500,3574854,1566303,2574600,5050973,2886000,2903558.1295501213,7560800,379200,2787565.479088294,23766400,2627121.4379947227,3760740,528900,4144800,1076188.7459807075,4043630.4799301918,10183200,4138700,1212200,3287800,8243778,85700,12447318,2007400,904800,2193600,264700,2036000,188200,397900,7711200,1450200,2776400,971700,1579541.53595011
2000-03-01,66.69,71.07848214285714,8.95,108.75364190886256,48.34,9.72,21.36,48.94,21.21,21.2,25.643522493933173,11.89,6.78,26.75990484620491,1.91,100.4654716358839,3.57,7.03,7.28,123.26110932475885,75.23147818499127,20.34,30.02,16.25,33.31,24.46,38.44,13.77,26.99,53.44,8.43,7.27,11.19,21.14,14.17,5.57,41.28,16.64,7.44,80.24488994864271,1037875,7727692.546583851,8537297,816232.9207032651,10212300,4802433,2519963,1934700,15580330,6094200,2903558.1295501213,7675800,441200,2787565.479088294,36835200,2627121.4379947227,3394050,1445100,2490800,1076188.7459807075,4043630.4799301918,9397200,4186700,697900,2397400,7289574,91600,11586833,1281200,647100,1716000,273400,3260800,223500,1992700,12564800,1777200,2720100,814500,1579541.53595011
2000-03-02,64.35,71.07848214285714,8.87,108.75364190886256,48.53,9.85,21.45,46.35,21.81,20.48,25.643522493933173,10.89,6.81,26.75990484620491,1.86,100.4654716358839,3.08,6.29,7.17,123.26110932475885,75.23147818499127,20.42,29.41,15.79,33.23,24.15,37.31,13.82,28.8,50.41,8.37,7.22,11.76,20.65,16.53,5.36,37.86,16.03,7.38,80.24488994864271,1188300,7727692.546583851,7037857,816232.9207032651,12075000,7679916,1785243,1827000,11046285,2789100,2903558.1295501213,13191400,241600,2787565.479088294,16652800,2627121.4379947227,2784090,1200200,1358400,1076188.7459807075,4043630.4799301918,6793000,2095800,775500,3221400,6167061,46600,8803219,1045600,466700,1100000,337300,2776400,110100,3375200,7538400,1120800,3261000,1179300,1579541.53595011
2000-03-03,66.0,71.07848214285714,8.59,108.75364190886256,49.27,9.82,21.49,50.0,21.32,20.83,25.643522493933173,10.82,6.97,26.75990484620491,1.91,100.4654716358839,3.04,6.63,7.25,123.26110932475885,75.23147818499127,20.37,29.57,16.05,34.84,23.44,37.31,14.09,30.61,50.3,8.27,7.55,11.81,20.42,18.02,5.55,40.0,15.92,7.46,80.24488994864271,1215841,7727692.546583851,11829560,816232.9207032651,10481000,8483328,1712058,2667000,9444544,2567100,2903558.1295501213,11975400,952000,2787565.479088294,16841600,2627121.4379947227,1197480,904700,830800,1076188.7459807075,4043630.4799301918,5794600,2085200,1147600,3125600,10706892,75200,10588589,1334200,762000,696800,261300,2239200,126600,2213800,3794400,1546200,3165100,491100,1579541.53595011
2000-03-06,97.17,71.07848214285714,8.27,108.75364190886256,47.97,9.43,21.02,57.1,19.22,20.08,25.643522493933173,11.0,7.29,26.75990484620491,1.97,100.4654716358839,3.06,6.35,7.09,123.26110932475885,75.23147818499127,19.54,29.38,16.15,33.57,23.03,36.88,13.69,31.46,50.62,8.41,7.31,11.47,20.02,17.71,5.36,44.0,15.75,7.28,80.24488994864271,5693495,7727692.546583851,9772982,816232.9207032651,12645900,3489431,1029408,4146000,18310066,1968600,2903558.1295501213,12381400,976400,2787565.479088294,22163200,2627121.4379947227,894030,479500,3761200,1076188.7459807075,4043630.4799301918,7631400,2549700,511600,6101200,9103138,69400,11152585,1077600,514400,707200,170000,2316400,147500,1332600,4090400,2242000,2400600,1859400,1579541.53595011
2000-03-07,86.78,71.07848214285714,7.84,108.75364190886256,45.33,8.98,20.21,52.85,18.0,19.17,25.643522493933173,9.96,6.97,26.75990484620491,1.83,100.4654716358839,3.05,5.55,6.92,123.26110932475885,75.23147818499127,18.98,27.79,15.47,33.57,21.99,38.5,12.96,30.91,46.94,8.23,7.27,10.71,19.79,19.72,5.0,42.09,14.77,7.28,80.24488994864271,7710809,7727692.546583851,15393821,816232.9207032651,12739800,4727688,1870215,3462300,18039310,3059100,2903558.1295501213,12175200,824400,2787565.479088294,19222400,2627121.4379947227,1523880,759200,2091200,1076188.7459807075,4043630.4799301918,16526400,3998100,793900,3503100,13544142,182700,15320312,1295000,353300,768000,733100,3150000,137400,3750500,8610400,2466600,3522300,2130900,1579541.53595011
2000-03-08,92.89,71.07848214285714,8.21,108.75364190886256,45.6,9.38,20.57,50.88,19.76,18.91,25.643522493933173,11.07,7.03,26.75990484620491,1.77,100.4654716358839,3.06,5.89,7.0,123.26110932475885,75.23147818499127,19.68,28.3,15.42,33.18,23.16,37.5,14.01,28.3,41.75,8.22,7.08,10.38,20.02,21.56,4.86,36.03,16.15,7.17,80.24488994864271,3953963,7727692.546583851,16825986,816232.9207032651,15595000,4369061,1944220,1746300,17237336,2284500,2903558.1295501213,7896400,710000,2787565.479088294,15993600,2627121.4379947227,1889040,1122700,1628800,1076188.7459807075,4043630.4799301918,12836800,4282600,619300,3249500,12569712,205800,19821946,1188000,749700,1144000,273800,4481200,65600,4482700,10363200,2803600,2763600,1425600,1579541.53595011
2000-03-09,93.5,71.07848214285714,8.27,108.75364190886256,43.84,9.67,21.13,47.62,22.25,18.8,25.643522493933173,11.36,7.1,26.75990484620491,1.71,100.4654716358839,3.24,5.95,7.12,123.26110932475885,75.23147818499127,20.15,30.62,15.89,33.9,24.92,37.0,14.85,28.23,41.06,8.42,7.08,11.0,20.56,21.26,5.01,32.5,16.64,7.37,80.24488994864271,2514583,7727692.546583851,11917776,816232.9207032651,10935000,7024888,1538218,1603800,15570244,2696400,2903558.1295501213,4268200,510000,2787565.479088294,14304000,2627121.4379947227,1486140,523300,1281600,1076188.7459807075,4043630.4799301918,9665400,3853500,1004900,3474500,12869650,156100,19181957,1240600,553300,623200,242300,1847200,63600,2179700,6700000,1517600,2244200,777900,1579541.53595011
2000-03-10,86.78,71.07848214285714,8.19,108.75364190886256,44.26,9.72,21.9,43.1,21.68,18.73,25.643522493933173,10.85,6.96,26.75990484620491,1.71,100.4654716358839,3.19,5.84,6.98,123.26110932475885,75.23147818499127,19.64,31.2,15.53,34.75,24.28,37.5,15.12,28.8,40.0,8.02,7.78,10.85,20.65,21.2,5.19,33.03,15.91,7.29,80.24488994864271,2479353,7727692.546583851,8180425,816232.9207032651,16043800,7960484,2843248,3360000,12927608,2055600,2903558.1295501213,5118000,299200,2787565.479088294,18297600,2627121.4379947227,926160,487000,2014000,1076188.7459807075,4043630.4799301918,8722200,3535800,787300,2983400,8712967,178800,20526439,778800,562700,586400,404800,950400,100700,1527200,6710400,1448200,1667100,799200,1579541.53595011
2000-03-13,80.21,71.07848214285714,8.09,108.75364190886256,43.1,9.32,20.96,38.58,21.08,17.98,25.643522493933173,10.98,6.94,26.75990484620491,1.62,100.4654716358839,3.05,6.06,6.62,123.26110932475885,75.23147818499127,19.4,30.21,15.73,34.03,23.23,38.19,14.82,27.56,36.84,7.76,7.64,10.96,20.56,20.54,5.11,30.78,16.27,7.2,80.24488994864271,2626702,7727692.546583851,7070603,816232.9207032651,10081100,5031821,878015,4317600,5942148,2540400,2903558.1295501213,4766600,196400,2787565.479088294,18227200,2627121.4379947227,888420,448100,855200,1076188.7459807075,4043630.4799301918,5762600,2115500,888300,2100300,9302991,50200,12301445,723000,252900,644000,270700,1436800,224100,1948700,6282400,774800,2111800,847500,1579541.53595011
2000-03-14,74.18,71.07848214285714,8.24,108.75364190886256,38.82,9.36,20.28,35.0,19.84,18.03,25.643522493933173,10.94,6.76,26.75990484620491,1.62,100.4654716358839,3.09,6.01,6.39,123.26110932475885,75.23147818499127,20.16,29.28,15.21,31.79,23.03,38.44,14.36,25.55,29.56,6.4,7.45,11.19,20.02,18.84,5.11,26.31,16.23,7.23,80.24488994864271,3522960,7727692.546583851,8679199,816232.9207032651,27589100,4163974,1140210,10685400,10250405,2429700,2903558.1295501213,4616400,780000,2787565.479088294,43184000,2627121.4379947227,813960,464800,1654000,1076188.7459807075,4043630.4799301918,10342200,2133000,1026600,5478100,7484082,176700,9108036,1223400,622300,2542400,242000,1570400,105700,1144000,3949600,3482000,2657900,1437900,1579541.53595011
2000-03-15,69.82,71.07848214285714,8.6,108.75364190886256,43.47,10.22,20.83,36.19,20.9,19.11,25.643522493933173,11.6,6.84,26.75990484620491,1.53,100.4654716358839,3.03,6.52,6.67,123.26110932475885,75.23147818499127,21.32,31.99,15.94,33.23,24.38,39.25,15.23,25.65,29.34,7.09,7.45,12.01,19.93,18.74,5.25,24.12,16.88,7.53,80.24488994864271,3046242,7727692.546583851,9057011,816232.9207032651,33529500,5724037,1663165,9727500,10702087,3482100,2903558.1295501213,4258600,286800,2787565.479088294,23276800,2627121.4379947227,593640,718100,1332800,1076188.7459807075,4043630.4799301918,12020200,4364700,1523300,4447500,9626509,139300,16351545,1664200,376400,1606400,279600,2820000,183300,529500,12876000,2111000,2433100,675900,1579541.53595011
2000-03-16,72.15,71.07848214285714,9.13,108.75364190886256,48.11,10.81,21.22,39.96,23.05,19.39,25.643522493933173,12.91,7.42,26.75990484620491,1.58,100.4654716358839,3.05,6.57,7.05,123.26110932475885,75.23147818499127,22.12,33.01,16.46,35.68,26.49,42.62,15.77,26.54,27.25,7.84,7.5,13.1,21.1,18.95,5.32,28.38,17.86,7.78,80.24488994864271,2769578,7727692.546583851,12571372,816232.9207032651,18216200,10242956,1671365,8469900,15903515,5715600,2903558.1295501213,7614400,277600,2787565.479088294,17696000,2627121.4379947227,616590,513900,1070000,1076188.7459807075,4043630.4799301918,15359000,5316400,1730400,4219900,15846598,373800,19343113,764800,351300,720000,921200,3111200,326100,583100,11164000,1465400,3862900,822600,1579541.53595011
2000-03-17,74.02,71.07848214285714,8.87,108.75364190886256,46.91,10.71,21.39,39.65,22.14,18.53,25.643522493933173,12.8,7.5,26.75990484620491,1.52,100.4654716358839,3.16,6.35,6.45,123.26110932475885,75.23147818499127,22.05,31.29,15.94,35.73,25.58,42.44,15.47,27.71,30.62,7.78,7.41,12.63,21.41,18.43,5.27,30.11,18.14,7.69,80.24488994864271,1563803,7727692.546583851,8273541,816232.9207032651,12260600,4826366,1550313,3074700,7595372,7118400,2903558.1295501213,4556800,438800,2787565.479088294,18880000,2627121.4379947227,2257770,527100,702800,1076188.7459807075,4043630.4799301918,11004200,4843300,1296200,5073000,8924139,121500,13465377,1492200,212400,553600,451100,2123600,142700,503600,9671200,910400,3082500,621900,1579541.53595011
2000-03-20,69.52,71.07848214285714,8.97,108.75364190886256,43.1,10.69,21.22,35.5,21.91,19.1,25.643522493933173,12.45,7.18,26.75990484620491,1.37,100.4654716358839,2.94,6.46,6.59,123.26110932475885,75.23147818499127,21.98,30.97,16.05,36.19,25.12,42.88,15.12,27.98,27.38,7.76,7.41,12.9,21.63,18.28,5.41,28.44,18.18,7.94,80.24488994864271,1420648,7727692.546583851,5535075,816232.9207032651,20278200,5495753,724368,3603000,3490208,3829500,2903558.1295501213,2965200,569200,2787565.479088294,29299200,2627121.4379947227,794580,303000,1115600,1076188.7459807075,4043630.4799301918,6755200,2271100,1082800,2401600,6412398,138100,8288129,1356000,246000,345600,342200,1209200,126000,475800,5468800,1389800,1508700,842700,1579541.53595011
2000-03-21,70.28,71.07848214285714,8.92,108.75364190886256,45.42,10.9,21.22,38.53,22.04,20.62,25.643522493933173,13.22,6.76,26.75990484620491,1.36,100.4654716358839,3.08,6.52,6.77,123.26110932475885,75.23147818499127,22.24,31.45,15.99,36.11,26.06,42.94,15.85,27.04,24.44,7.88,7.08,13.32,21.32,17.2,5.51,26.72,18.18,8.05,80.24488994864271,2528283,7727692.546583851,8819319,816232.9207032651,16598600,5792522,810365,10193700,5994471,4385100,2903558.1295501213,5918000,433200,2787565.479088294,48233600,2627121.4379947227,445740,417300,796800,1076188.7459807075,4043630.4799301918,8027600,2987000,1157900,6058300,5390283,73300,14331660,598400,538200,534400,538000,1410800,86300,1960000,4168800,764400,1785300,582900,1579541.53595011
2000-03-22,72.99,71.07848214285714,9.08,108.75364190886256,45.88,10.88,21.17,43.75,22.61,20.99,25.643522493933173,13.2,7.01,26.75990484620491,1.53,100.4654716358839,3.14,6.52,6.77,123.26110932475885,75.23147818499127,22.8,32.41,15.89,37.13,26.27,44.5,15.39,27.29,31.5,8.45,7.78,13.58,21.54,17.2,5.4,29.94,18.14,7.94,80.24488994864271,1967965,7727692.546583851,5635765,816232.9207032651,11226000,7279682,911738,4879500,6072746,3951900,2903558.1295501213,4739600,634000,2787565.479088294,17088000,2627121.4379947227,819060,316200,984400,1076188.7459807075,4043630.4799301918,9983000,3347000,1300000,3023100,5527362,229900,18326109,463000,403500,686400,2229400,1147600,136900,478200,5897600,1089200,2592100,443400,1579541.53595011
2000-03-23,73.14,71.07848214285714,8.95,108.75364190886256,42.86,11.08,20.53,42.04,23.18,21.48,25.643522493933173,12.96,6.95,26.75990484620491,1.66,100.4654716358839,3.46,6.8,6.77,123.26110932475885,75.23147818499127,22.17,32.82,15.99,38.02,25.63,44.06,15.23,26.79,37.0,8.42,7.5,13.4,22.22,18.02,5.57,30.0,17.65,7.85,80.24488994864271,1951888,7727692.546583851,6320549,816232.9207032651,20064100,9476363,958478,3172500,5630731,2940300,2903558.1295501213,2730400,814800,2787565.479088294,43878400,2627121.4379947227,2958510,504200,429200,1076188.7459807075,4043630.4799301918,10390000,3159800,1109700,4397100,5059849,71100,10665004,442600,800100,1524000,1142000,816400,126000,973700,6003200,774000,2187200,859800,1579541.53595011
2000-03-24,73.34,71.07848214285714,8.9,108.75364190886256,40.54,10.66,19.16,39.67,22.76,22.4,25.643522493933173,12.78,6.77,26.75990484620491,1.68,100.4654716358839,3.36,6.63,6.72,123.26110932475885,75.23147818499127,20.02,31.67,16.25,37.29,25.17,41.69,15.06,26.25,36.06,7.58,7.36,13.39,21.68,17.97,5.86,28.88,18.18,7.71,80.24488994864271,1230520,7727692.546583851,6335474,816232.9207032651,21633800,8096718,1658040,2843700,5618018,2950500,2903558.1295501213,7280400,252800,2787565.479088294,18467200,2627121.4379947227,1306620,274300,794000,1076188.7459807075,4043630.4799301918,38763600,2061200,1094000,3598900,7016989,130500,9484524,585600,772100,1370400,421500,622400,173000,651900,8687200,861600,2561700,311100,1579541.53595011
2000-03-27,69.82,71.07848214285714,8.8,108.75364190886256,44.86,10.44,18.44,39.15,22.61,22.24,25.643522493933173,12.14,6.7,26.75990484620491,1.67,100.4654716358839,3.5,6.52,6.7,123.26110932475885,75.23147818499127,19.33,30.84,16.46,38.65,24.92,40.56,15.01,26.99,37.56,7.25,7.36,13.32,21.14,17.51,5.69,28.66,17.17,7.85,80.24488994864271,846769,7727692.546583851,7046990,816232.9207032651,15924900,5535887,1517513,2810700,4762565,2939100,2903558.1295501213,5056400,233200,2787565.479088294,17868800,2627121.4379947227,676260,303100,1518000,1076188.7459807075,4043630.4799301918,22607600,2013000,846000,3683200,5846268,74300,9767734,696800,404100,1789600,285800,890800,197100,340600,4664800,635200,5142700,462000,1579541.53595011
2000-03-28,72.8,71.07848214285714,8.97,108.75364190886256,46.67,10.46,18.56,37.83,22.79,21.39,25.643522493933173,12.16,7.13,26.75990484620491,1.68,100.4654716358839,3.32,6.63,6.55,123.26110932475885,75.23147818499127,19.95,30.72,17.92,37.85,25.09,39.5,15.14,26.27,33.75,7.75,7.36,13.63,21.32,16.94,5.65,27.72,17.29,8.18,80.24488994864271,1392548,7727692.546583851,10095324,816232.9207032651,18037600,5338900,1431105,2055000,4531103,3882000,2903558.1295501213,4895800,1261200,2787565.479088294,13974400,2627121.4379947227,521730,287000,1005200,1076188.7459807075,4043630.4799301918,18375600,2114100,4048500,4724700,7956416,218300,9288691,342200,412800,1624800,1063800,897200,154000,429700,3800800,780600,2953600,1204800,1579541.53595011
2000-03-29,68.45,71.07848214285714,9.23,108.75364190886256,46.25,10.45,18.39,32.21,23.95,21.78,25.643522493933173,12.96,7.0,26.75990484620491,1.59,100.4654716358839,3.21,6.8,6.38,123.26110932475885,75.23147818499127,19.7,31.1,18.08,37.59,26.09,40.5,15.71,26.47,29.69,7.36,7.27,13.2,21.14,16.17,5.68,26.09,16.88,7.94,80.24488994864271,1250371,7727692.546583851,11370216,816232.9207032651,10524700,5331168,1156815,8186400,5682634,2711700,2903558.1295501213,4162400,414400,2787565.479088294,21843200,2627121.4379947227,431460,566200,781200,1076188.7459807075,4043630.4799301918,14696000,2834600,2552000,4548100,7385466,358500,14706146,528800,410500,860000,340600,996000,75000,926200,3594400,1133200,3251000,653100,1579541.53595011
